1.854665098319999970e+03,2.000000000000000000e+00,2.000000000000000000e+00,1.120000000000000000e+02
3.663710085100000242e+02,3.000000000000000000e+00,8.000000000000000000e+00,8.900000000000000000e+01
4.314077796299999932e+02,7.000000000000000000e+00,7.000000000000000000e+00,1.900000000000000000e+01
5.694769104930000140e+03,7.000000000000000000e+00,5.000000000000000000e+00,8.800000000000000000e+01
1.346839437959999941e+03,2.000000000000000000e+00,7.000000000000000000e+00,2.200000000000000000e+01
5.003659790300000054e+02,6.000000000000000000e+00,1.000000000000000000e+00,1.700000000000000000e+01
4.586568670500000167e+02,1.000000000000000000e+00,7.000000000000000000e+00,1.100000000000000000e+02
3.679925035929999922e+03,6.000000000000000000e+00,1.000000000000000000e+01,5.600000000000000000e+01
1.428324319959999912e+03,7.000000000000000000e+00,7.000000000000000000e+00,5.900000000000000000e+01
2.907617968229999860e+03,6.000000000000000000e+00,1.000000000000000000e+01,3.800000000000000000e+01
1.607139958980000074e+03,2.000000000000000000e+00,2.000000000000000000e+00,1.110000000000000000e+02
4.318608358600000088e+02,1.000000000000000000e+00,8.000000000000000000e+00,4.000000000000000000e+00
2.560137298820000069e+03,2.000000000000000000e+00,5.000000000000000000e+00,1.050000000000000000e+02
1.629478013729999930e+03,3.000000000000000000e+00,2.000000000000000000e+00,1.110000000000000000e+02
1.299855797499999994e+02,4.000000000000000000e+00,7.000000000000000000e+00,1.180000000000000000e+02
9.281896446499999911e+02,6.000000000000000000e+00,2.000000000000000000e+00,6.600000000000000000e+01
